city_id,city_name,country,continent,population,regulatory_status,market_competition,number_of_drivers,number_of_rides,avg_fare,avg_wait_time_min,uber_services,major_competitors
59c74e0a-f38c-4f9b-9380-86238668ae3a,South Mariemouth,Lao People's Democratic Republic,Africa,7948350.0,Banned,Low,12180,199653,7.239021562693884,6.598146396465321,UberPool,Grab
c09588e8-94db-4458-9496-a9d3097bf42b,Michellebury,Belarus,Africa,9985908.0,Restricted,High,6808,136645,75.4284830174478,19.720095139702135,UberEats,Local Taxis
b3bb79e2-e662-4c0c-a7ae-9303ef9870ba,Port Joseview,Qatar,Europe,2707035.0,Restricted,Low,13575,12961,25.954939804229987,13.87854525608933,UberX,Grab
4b260cc0-b134-4185-a6de-51d863f267f1,New Brian,Saint Barthelemy,Australia,7234378.0,Allowed,Medium,37021,311473,15.445365961190713,9.000618552317054,UberPool,Ola
1d509e9f-1d92-4d23-b306-e663a3232084,Ianhaven,Lesotho,South America,3154920.0,Allowed,Low,2306,20537,26.483255083497795,11.202342073665147,UberX,Lyft
20c03783-f185-4186-ba39-0309d9eff389,Port Jonathanhaven,Cambodia,South America,3218785.0,Banned,Medium,14440,358059,7.356940312225126,3.6940755917110533,UberEats,Ola
8f28ba02-9432-487a-9a22-0d2fd6157c27,New Stephen,Cameroon,South America,514402.0,Allowed,High,3016,62023,91.95356830695862,3.7877784573845164,UberPool,Local Taxis
c4e06780-e1e2-4453-9fe8-93219a95b34a,Chenburgh,Angola,Asia,482648.0,Restricted,Medium,4608,160109,81.63917840277541,12.558374568807208,UberX,Lyft
5dffd826-1b75-469c-9faa-615f44921d8a,Kellershire,Niue,Africa,9882066.0,Allowed,High,13778,302801,66.22432880791416,3.1604270741186733,UberX,Ola
a0d96b52-2cf3-46d9-8743-4b1e8123cf70,Benjaminhaven,Afghanistan,Asia,7323811.0,Banned,Low,35459,227251,35.994173990524104,5.588241584838307,UberPool,Lyft
f3e7556d-f1b4-4b39-9532-909a86dd0c57,North Corey,Chile,North America,5495770.0,Restricted,Low,42030,23093,98.34553033125798,16.420598866592016,UberPool,Grab
54633333-37ae-4785-b17a-ce13120c8e0f,Phillipsland,Mexico,Asia,3952569.0,Allowed,High,15851,159075,80.03960136031971,9.621592590836851,UberPool,Lyft
c69f1157-6862-44a9-be26-ed65c8dd400e,Port Brittany,San Marino,Europe,5024520.0,Restricted,Low,10879,125687,81.8885486435619,19.5183511392675,UberEats,Local Taxis
94eb37e3-2e3f-4109-8f64-bbe99537be0d,Dawsonbury,Gambia,Australia,8505285.0,Banned,High,10848,24092,22.202363707674373,6.15554364609488,UberPool,Lyft
b8d15c2c-6d93-4728-8cc0-0e3745e7d1a8,Austintown,Benin,South America,6469559.0,Banned,High,48042,371922,78.12268516948637,9.026413677519752,UberX,Local Taxis
04884e7d-aa65-4790-b2ef-3c9e724c5e74,Thomasborough,Barbados,Africa,8406747.0,Allowed,Low,10769,64713,26.687195028088354,9.718393055794724,UberPool,Ola
2bb0ea60-4620-418f-aa02-39623aa0c217,Matthewsview,Marshall Islands,Asia,4793558.0,Allowed,Low,14251,66588,42.47002844939191,16.394922049789905,UberPool,Lyft
b1aa4b0b-f1cf-4ccc-b94b-11fb05206e7a,Port Justinton,India,North America,5613999.0,Restricted,Medium,746,315060,44.58878615110262,8.124255007043166,UberPool,Grab
71fcf1de-6043-4fa2-a6f2-b28efa6de89b,Ericport,Svalbard & Jan Mayen Islands,North America,2341934.0,Restricted,High,45669,30876,85.26298425326816,6.087886441764853,UberX,Ola
36747afd-538f-4af9-9aa9-0406b062cbcb,Ashleyfurt,Burundi,Asia,280794.0,Restricted,Medium,14335,319851,31.79029630983296,18.32797814157866,UberEats,Grab
2b020c3e-41b5-4341-82b6-8be65aca3e91,Lake Mitchell,French Southern Territories,Australia,3632112.0,Banned,Medium,48907,11691,90.75073386819986,3.7472945899921064,UberPool,Local Taxis
30696e96-8437-4692-bd8d-be703b7592c3,Frankland,Brazil,North America,4117902.0,Banned,Medium,15159,419272,24.755444694750103,5.061141959473342,UberX,Local Taxis
296624be-5893-4c2b-b439-46dd80e0d0d4,West Nicholas,Algeria,Asia,1787446.0,Banned,Low,29276,227768,23.692572974296056,13.976575194348527,UberEats,Lyft
648dbfaf-5ec9-4b52-840b-af7615e087b9,Veronicatown,Ireland,Africa,6384167.0,Allowed,High,42716,250803,5.337969383424867,18.671954493376912,UberEats,Grab
37695065-b699-4004-9742-ddff49b6e1b6,Sherrychester,Uruguay,Australia,3844991.0,Allowed,High,34950,15877,19.73827333473387,15.476512939862694,UberPool,Grab
67f7ce18-f1fd-47be-b8e5-831e2ca43da7,Lopezfort,Spain,South America,4028835.0,Restricted,High,21358,317373,16.421350813875385,4.492107168895631,UberEats,Grab
3995fe14-bf60-467e-aff7-a66972981d17,East Shawn,Chile,Australia,,Banned,High,23414,111467,17.65231648095852,7.516788045054305,UberEats,Ola
6c1bdcbc-f773-405f-8f65-e41522a8a4b4,Skinnerborough,Vietnam,Australia,9081235.0,Banned,Low,26310,369247,62.769490176288826,9.169955143526614,UberX,Local Taxis
8fc70d08-0a00-4255-99b9-4ca33eeb2432,Christinaland,Indonesia,Africa,,Allowed,High,9728,178655,73.57077509309681,11.775195374145367,UberPool,Ola
423256a3-5de4-4dc2-b3f6-e286370060a8,New Lisaton,Korea,Europe,2550670.0,Restricted,Low,4262,405129,32.58691491069092,8.799892352270845,UberPool,Ola
6f71d427-82a8-46db-a118-c8ea5943c805,Ramosstad,North Macedonia,Africa,1397597.0,Restricted,High,37831,113494,466.10340029575565,3.5235589172475077,UberPool,Grab
87dbb4d6-fa35-436b-996b-2b59ba592675,East Craig,Barbados,North America,5907727.0,Restricted,High,21565,418105,12.742013236173431,2.633296858946147,UberEats,Ola
761c410e-5bd0-4396-afad-c66874fcefb8,Tammybury,Georgia,Europe,3050098.0,Restricted,Low,39491,196838,58.01235437573533,16.11835238545893,UberX,Ola
ae336b89-cc12-4e03-aa16-16a35e8d37a3,Perezborough,Niger,Australia,235522.0,Restricted,High,48506,452731,57.835276791927996,3.6074661197317344,UberEats,Ola
c746c170-7df0-40d1-abde-64242fb77845,North Michaelberg,Thailand,North America,7030240.0,Banned,Low,237,321385,70.56207770093157,15.018271044828534,UberEats,Ola
8b901f3a-5d46-43f2-b571-e2761fb031b0,Port Ricky,Bangladesh,Asia,6664959.0,Banned,Medium,16352,390718,377.5706827805642,5.052483796677894,UberPool,Lyft
5cc796de-f8d5-440e-b571-dd7db1d18d72,Porterburgh,Sao Tome and Principe,North America,2575224.0,Banned,Low,26182,62573,86.60005706783254,6.335053698707137,UberEats,Local Taxis
84c612bf-6090-4a75-8fb7-31b54ab572fb,Laneshire,Bulgaria,South America,6900850.0,Restricted,Low,17031,316386,301.9072934232778,17.347827940884905,UberX,Local Taxis
7b3b9fb9-88c1-46b2-a83e-439ba3b487d0,Lake Lisachester,Jamaica,Europe,,Allowed,Low,764,107145,49.03810714765979,5.6378253234483715,UberPool,Ola
24f06bc3-b45d-401c-9b37-4d24c7555057,Lake Ericberg,Jersey,South America,9708579.0,Banned,Medium,5744,201673,89.53530148139325,7.790004356059171,UberPool,Lyft
5f4e9f9f-6067-4558-b9ef-1669415a0628,East Rachelland,Turks and Caicos Islands,Asia,6960997.0,Banned,Medium,20146,94754,25.784107442416126,5.7148535315063675,UberEats,Lyft
ca7435b0-b5e0-43e0-9e6f-e15d636b046d,South Patricia,Marshall Islands,North America,4419873.0,Banned,Low,26002,157424,377.61250187978067,3.2182031291039808,UberX,Lyft
d06625ca-52e9-4d28-8edf-0bafbc7264a5,East Eric,Saint Pierre and Miquelon,Asia,5267428.0,Restricted,Low,35873,204271,26.387907545690968,16.496774122065077,UberX,Grab
0a8763c5-5fc0-4ebe-bb48-cd14864cd769,Cervantesland,Kenya,Asia,1816253.0,Restricted,Low,6678,490620,65.71700427056683,6.076444804489361,UberPool,Lyft
2964aa63-b5fe-4e6f-860c-18f5ffbfe964,Crawfordland,Turkey,Australia,3009390.0,Banned,Medium,17936,413520,77.60299029146007,13.14006203504003,UberPool,Ola
018277bd-eb66-4477-8a9d-c1df0d7f407b,North Karenside,Bermuda,Australia,5674599.0,Restricted,Low,36815,222105,209.10926867879968,13.782623958426077,UberPool,Local Taxis
be0632dd-44c1-40c5-9061-2bce9da3026c,West Regina,Turkmenistan,North America,2754369.0,Restricted,Low,26160,81163,68.26660022850314,10.45335623466346,UberX,Local Taxis
eccbbb62-83cc-43c8-93fe-734a80ac7b5e,Harrisonland,Russian Federation,North America,,Restricted,Low,38911,135550,43.966098949252554,3.15788323048925,UberEats,Grab
32cbe739-1f1c-459f-8a76-d098935fbc67,Lake Angela,China,Europe,3550642.0,Restricted,Medium,25571,6452,68.44157581902691,11.280458688286405,UberPool,Lyft
e4c82c1a-28e2-4d04-80bc-de6bb49e1405,North Grant,Trinidad and Tobago,Europe,8157776.0,Restricted,Low,20751,386264,82.04597506697625,7.028338524607168,UberPool,Grab
0a90d561-dc7e-4246-acdf-cd88d96d1be2,New Laurie,Greece,North America,5567181.0,Restricted,High,13124,280232,99.63378050295584,14.1126596135094,UberPool,Ola
df9d834e-4253-44d8-9038-f38847377e97,Tinashire,Tokelau,Australia,1060170.0,Restricted,High,5215,350579,91.22643266980234,16.832880417147773,UberEats,Local Taxis
146fbd07-a8ed-4a96-b704-a7b3f7e9dcc7,South Sarahfurt,Philippines,Europe,9154703.0,Banned,Low,26236,233007,39.76029816234003,13.560891514590507,UberPool,Ola
740835dd-f338-495c-8467-bd16230eccc2,Cameronville,Nauru,Europe,8300449.0,Allowed,Low,41190,340805,377.4281139141673,9.835848051853535,UberPool,Lyft
fed8874e-b358-4c52-8215-642e44f92d4a,Williamsside,Niue,Asia,9043357.0,Restricted,Medium,8090,205684,64.9680921357014,13.498092280793923,UberPool,Lyft
c8899006-f16b-49b9-841a-f2b020f1c23a,Jeanettefort,Ghana,Australia,8336429.0,Restricted,Low,10660,491276,49.127293372722555,5.617260392949236,UberPool,Local Taxis
0cc21d2c-0d21-48c1-b27c-c3c4a5cc1ff9,Ginamouth,Papua New Guinea,South America,5654466.0,Restricted,High,4533,203907,65.23367212192035,12.598235882205698,UberPool,Grab
d088d0e6-756f-4255-9f72-54d26c190b93,West Aprilview,Azerbaijan,South America,4712491.0,Allowed,High,38499,292027,79.86565477820936,8.174508306482053,UberPool,Lyft
78bf3d8e-dfe2-4d54-a742-0e897dc4c9b1,Kellystad,El Salvador,North America,6321157.0,Allowed,High,29631,321482,5.254580317484388,6.003520761927678,UberEats,Grab
0db30eae-b500-4a9c-a05e-cd21270a8407,Lake Elizabeth,Kenya,Australia,5867840.0,Allowed,Low,14968,24641,90.82019346980634,7.964404834331194,UberPool,Lyft
b309ad4f-26b8-4a52-b9df-0fc09684062c,Jessicaview,Oman,Europe,3630012.0,Allowed,High,27414,184754,40.74047397077525,7.8828556966807275,UberX,Lyft
95ec5cc7-9e2a-47ca-84af-7ba0b9eb10b8,Craigmouth,Dominican Republic,South America,7847318.0,Restricted,Low,20890,186573,406.7233571417835,13.593055917084747,UberEats,Ola
fb852a6b-2037-4e59-9aa9-b794f85294ad,Allisonfurt,Tanzania,Australia,2587187.0,Allowed,Low,23203,227676,55.93263974199009,14.714784146912079,UberX,Grab
cb8d925c-87ab-4239-9848-439e4e04b974,North Patrick,Estonia,Europe,,Banned,Medium,39156,349191,94.69047524187019,11.708927844833607,UberX,Lyft
2d0be279-c3b6-4455-b7c7-574d6a9f141e,East James,Saint Martin,Africa,2147002.0,Banned,Medium,7010,10655,15.703116084339882,12.548598678386849,UberX,Local Taxis
770dd86e-1f7c-47dd-a5ef-50859884707a,Murrayborough,Spain,Europe,3247947.0,Allowed,Medium,11609,328068,89.94880098302747,3.1591783595700385,UberEats,Local Taxis
e7151e73-e9b4-4656-ab74-f34794681d27,Stoneberg,Brunei Darussalam,South America,4822578.0,Allowed,Medium,31095,10110,38.79823199697109,3.77968085848671,UberPool,Lyft
c9b7a15c-b6f6-45c9-80f5-4b0feec791ab,Summerschester,Suriname,South America,,Banned,Medium,7269,80124,45.380377019441916,5.462449248628029,UberPool,Lyft
b379744d-18d8-49ac-883d-ede07bf6843a,Murrayfort,Algeria,Australia,5107794.0,Banned,Low,42891,368898,81.50365368231535,14.210673555214903,UberEats,Ola
85803557-3e12-4098-90c9-a4523a8e836d,East Carrie,Bulgaria,Australia,5231941.0,Restricted,Medium,38316,477994,14.355605796774928,10.11867243661737,UberEats,Grab
e20c4256-3cc1-449a-8357-fd6230b357f3,West Joseph,Algeria,South America,1418447.0,Allowed,High,48541,44485,40.33889693297517,17.132509466705564,UberEats,Grab
faa4c2d0-1146-4d0c-9ece-3544837c31ce,Michaelberg,Mozambique,Europe,2835199.0,Allowed,Low,23035,239391,37.423834766302065,17.63061231788128,UberEats,Lyft
c960c9fd-36fe-4bfb-bfda-972b7bf0a6c5,Port Josefort,Kenya,South America,5125641.0,Allowed,Medium,37157,271496,76.23758088087926,19.199332400748787,UberX,Grab
6338cdf9-6cbf-4e45-9bd1-3ed08d37027d,Port Brett,Montserrat,North America,4323291.0,Banned,Medium,7675,278960,26.318568898178185,14.322668224915052,UberX,Lyft
6d0a3334-7d2a-4fd7-8d32-f023ed0d76c4,North Catherine,Turkey,Europe,,Allowed,Low,43689,371170,86.6885689738377,13.793296939401797,UberEats,Grab
7bab403b-1041-44b3-9b43-25bf94c5b08c,Dustinmouth,Mayotte,Europe,5529203.0,Restricted,Medium,11021,148795,13.891883775524388,11.284925037210195,UberX,Local Taxis
34aaad75-2280-4470-87b1-c08eb593781b,East Benjamin,Anguilla,Europe,6378214.0,Banned,Low,4208,124172,49.50860293121242,12.95036218197432,UberX,Grab
4e1816db-60e8-48f2-96ce-8ba53134cc70,East Ginaborough,Pakistan,Africa,8063766.0,Allowed,Low,27804,193588,22.36619951339121,4.210940483637196,UberPool,Lyft
ccf1d65d-10d1-4beb-9a8d-f27c25ad8a2a,Port Emily,Singapore,Australia,2794646.0,Restricted,Low,36925,201444,86.47873846066459,7.767256211702627,UberEats,Local Taxis
aac52e28-bb0a-4f75-840c-650fd6aa3413,Adamshaven,Papua New Guinea,Asia,8223928.0,Banned,Low,17646,287299,46.524321704900565,12.382338210192708,UberX,Grab
056d7cf1-5601-408a-be53-3d03150d75f4,Lake Gregory,Netherlands Antilles,Asia,320997.0,Restricted,Low,22606,209771,105.29100206959119,13.07644935133834,UberX,Lyft
6590fc10-63e9-4206-8149-0d05edcb40f3,Donnaside,Korea,Africa,6024819.0,Banned,Low,1909,256766,453.271494762401,3.52806430333368,UberEats,Local Taxis
527fd80c-469e-4c33-b3a1-53620ff8a6fc,North Amandaview,Bahamas,South America,7257832.0,Allowed,High,47001,326923,66.85117821582136,12.073569420740876,UberX,Ola
a9fc70ed-af6a-45a9-b856-38ea091604a5,Port Davidmouth,Cyprus,Australia,4952852.0,Restricted,High,47283,178952,23.96542698109524,13.402903432946394,UberEats,Lyft
d3521f31-3f45-4f9b-ace7-0542e207a33d,North Kyle,Iceland,Australia,500815.0,Banned,High,46318,418077,55.74269595485792,13.37930340216804,UberPool,Ola
6151dc53-68ba-49bd-a97d-bf6dc2d883f2,Lake Mary,Monaco,Africa,751469.0,Restricted,High,47270,133249,43.16626208839133,17.232141002786037,UberPool,Local Taxis
e9adfb43-2d87-450f-b88c-ad95e3b4f7d9,Christophershire,Nicaragua,South America,228465.0,Restricted,Medium,36837,399605,64.63879843633742,5.548554566863863,UberX,Grab
445a90eb-8ea5-43d8-be49-d6e1f3a5ff62,Thomasview,Aruba,South America,5931076.0,Banned,Medium,40223,61180,55.789271997343896,11.923349332252362,UberPool,Local Taxis
c702436a-cdda-476c-8a2a-d33ec4c932c6,Port Anthonyfurt,Oman,Australia,,Restricted,Medium,15083,103548,71.16950084790298,12.42972837978003,UberEats,Ola
69f85f4a-1087-4595-b17a-79c62c07e350,West Matthewville,Nigeria,Australia,4718450.0,Restricted,Low,36137,126754,44.973105902702336,6.125967030560048,UberPool,Local Taxis
c670ad18-5f61-48d2-855f-be2f0af9c30f,Danielmouth,Papua New Guinea,Asia,6669187.0,Restricted,Medium,46661,261825,5.6389603259114365,3.578706283892505,UberPool,Local Taxis
8a515eda-6ae6-48cc-89d6-84366c36ca4d,East Lindsayborough,Cocos (Keeling) Islands,Europe,8888644.0,Restricted,Medium,3247,466852,94.27978584325282,16.184768956986712,UberPool,Local Taxis
2c27dcfa-e5de-4722-8aee-bca9e4fe92b6,North David,Libyan Arab Jamahiriya,North America,449911.0,Restricted,Low,7270,113270,63.00467586212327,15.630099411613603,UberPool,Ola
65c646d3-709e-4f28-9301-7c508e30dfda,Rowemouth,Guatemala,Asia,5966516.0,Allowed,Medium,15689,45235,29.727533394740753,14.37826913341142,UberEats,Local Taxis
cdc7d328-d519-4441-a520-fc978ce38e7b,Port Justin,Angola,Asia,,Restricted,Low,33327,195757,66.00988433256475,18.140366063321437,UberPool,Lyft
50cda7b9-54e6-4b94-b9c0-8910fc12c8c0,Port Ebony,Belarus,Africa,2002418.0,Restricted,Low,16521,383918,157.27947570622007,11.345544502026977,UberPool,Ola
4eb6c61a-b8d2-4219-86ca-b79565e5ad5a,Geoffreyhaven,Saint Vincent and the Grenadines,Africa,7181645.0,Restricted,Medium,15360,248411,6.75590382200418,3.5349006330426676,UberX,Ola
bb79d9c3-3fb0-476b-8b86-1524aff2ef6c,Lake Johnstad,Austria,Asia,9921761.0,Banned,High,32166,387932,81.93928505206556,11.016220116748213,UberX,Ola
819c4f95-6df1-4c0e-9343-3740a9625b58,Jacobview,Saint Martin,South America,4666118.0,Banned,High,25998,285292,7.688820679493452,14.290813170546375,UberPool,Lyft
e2ec7493-9ad9-4018-b671-2b07d7731739,Lesliehaven,Indonesia,South America,5098771.0,Allowed,Low,38304,113207,65.97490175366332,13.749238510133253,UberEats,Lyft
622cf01c-c494-4e56-bf31-c5ad57cde55a,Port Angelica,Armenia,Asia,3159526.0,Restricted,Medium,8881,315239,8.0314198922216,10.2523204047667,UberPool,Ola
e7f238be-4475-4ed3-909d-23db39923453,Sherryville,Egypt,North America,3596844.0,Restricted,Medium,26724,7773,26.18599479536645,19.244701059147765,UberEats,Lyft
54942368-0db1-4d4c-ac74-941dde3cd934,Smithshire,United Arab Emirates,Asia,9089090.0,Allowed,Medium,36821,108534,5.071811738551552,12.487418571404552,UberX,Ola
dff844d6-ec04-4418-8c72-993010af0ae6,West Randyville,Lebanon,Europe,4752778.0,Allowed,Medium,39026,276673,15.273399937764266,7.256480821889179,UberX,Ola
789ba6fb-ff7a-4baa-997f-40fea5cc66f0,Greenshire,Malaysia,South America,9663893.0,Restricted,High,31621,228926,52.901631100553004,2.155221042567302,UberPool,Local Taxis
4fab0186-e558-40f8-8099-c9e1c9d973e1,Joeton,Morocco,North America,4994383.0,Restricted,Low,14689,334500,81.20023319426925,4.874679907733851,UberPool,Ola
24d5ec93-5a0f-4f69-a9f9-fa672522f72d,Woodsville,Gibraltar,Africa,3498319.0,Restricted,High,38443,442350,9.286267715625224,12.173277039268235,UberPool,Grab
8266ae93-caed-4598-bfef-807ad9c3fbcb,West Patricia,Central African Republic,Africa,5036327.0,Banned,High,43635,61925,13.755323157021062,5.0231756940284225,UberPool,Grab
c43b244d-0148-4d64-95d3-0bba2d9cc780,Krystalshire,Italy,Asia,7160889.0,Restricted,High,36828,125508,428.9521858246476,13.115819439141212,UberX,Grab
7a716260-a1ea-4b7f-b676-050bb42524ae,East Joshuaport,Netherlands,North America,4131042.0,Banned,Low,33227,42822,16.269906758027886,10.237987249301945,UberPool,Ola
34a4040e-e43f-49ee-9a94-09747e02e19a,Yangbury,Cocos (Keeling) Islands,Africa,2969874.0,Allowed,High,1977,384416,61.23153100987623,9.849579516369452,UberX,Grab
fa806ee5-a150-4601-ad59-1ec45d087d52,South Michael,Aruba,Asia,137175.0,Allowed,Low,43929,181865,82.64667583795527,3.3755287077952856,UberEats,Local Taxis
6bea3ff1-4a7a-4968-a882-4e34ff2fde6a,Johnland,Ukraine,Africa,3519816.0,Allowed,Low,20338,237566,54.448955851901985,8.769168021694721,UberX,Grab
e8bc4d64-50e2-4503-870a-b8783c095577,North Michael,Chile,Africa,1724496.0,Banned,High,28461,422508,44.524853197877135,14.743003171906834,UberPool,Lyft
300e7943-f5d4-48bb-b967-dbc0dbd5aa6b,South Jessicamouth,Dominican Republic,North America,8682927.0,Allowed,Low,3939,44378,469.7261221665135,5.325641759886131,UberX,Grab
681a8749-0ae3-4bd4-9ddd-59e12d757405,New Laurenburgh,Sao Tome and Principe,Africa,5627067.0,Restricted,Medium,16648,317940,17.724616084057157,5.113627235155687,UberEats,Ola
cee5fcdd-9927-400f-a01a-0efb98a6d4b2,Jamesfurt,British Virgin Islands,Australia,1038869.0,Allowed,Low,39393,13725,43.43246243126136,11.286369992422076,UberPool,Lyft
ddc71038-2c55-4c7b-b21e-f773df9af5e0,Port Hannah,Poland,South America,,Allowed,Medium,12860,309561,53.17927811697849,2.5677423223841496,UberPool,Lyft
a84bedef-67b1-4f48-93ab-6739ad9bb1ec,West Brittneyfort,Uruguay,Australia,1543385.0,Restricted,High,21962,339402,92.43088460356162,4.2773023108361015,UberPool,Lyft
bb55b9a1-0620-4ed9-8cc7-ef9f1c2a36a5,West Vincent,Georgia,Asia,8334629.0,Banned,Low,21668,488673,35.026101986313826,3.5416002473318344,UberEats,Lyft
196e4f9f-78c2-4cae-ac76-5817a7c92c1c,Annaview,Guinea,North America,405631.0,Restricted,High,2912,85216,47.2407778811447,12.008674355933351,UberPool,Ola
9eccc7c7-27e8-42f3-851f-160f022bf848,Port Calebland,Holy See (Vatican City State),South America,2763180.0,Restricted,High,24758,278180,188.8627260646026,5.111066180499004,UberEats,Grab
6fa2c0a2-28f5-4075-b862-2218f7f052a9,East Stephenmouth,Bulgaria,South America,4756647.0,Restricted,Low,30808,375621,482.0451334997619,14.293276903283807,UberEats,Lyft
6b231ea9-7c81-4416-9b43-8dc658666f2d,North Frankburgh,Heard Island and McDonald Islands,Asia,9272300.0,Banned,Low,21106,223966,75.80035606568654,15.589391424106017,UberX,Local Taxis
15f395b4-62fb-41b1-a6a2-aeacc83b1d0d,Lake Nicholas,Mali,Australia,,Restricted,High,43093,116360,49.07099820393196,4.021249852871229,UberX,Lyft
e2bf4be8-7fc6-491f-b173-5f7386f791ae,Jennifermouth,Latvia,Asia,7752005.0,Restricted,Low,13437,43486,305.9616337903258,10.476839264044507,UberX,Local Taxis
b0ffba15-f49a-4cad-9686-fa0299bdeb22,Matthewbury,Sri Lanka,Africa,3554428.0,Banned,Low,46227,319326,75.85934306243,16.30899179306013,UberEats,Ola
5662354f-0450-4b81-a75f-d8f1a26bc7fb,Timothymouth,Cayman Islands,Africa,9163536.0,Banned,Medium,21062,323597,77.9126158102306,19.558748161684264,UberEats,Local Taxis
a8f535e4-ac39-473a-a43e-6539b068f050,Michaelburgh,Croatia,Asia,8563357.0,Restricted,Low,11578,478208,73.9238373272694,7.958337910406921,UberPool,Lyft
3e29cc3d-5ea6-4381-8dc8-d20ae30d55ad,Tranport,Swaziland,Asia,,Restricted,Low,8337,453004,75.809163917105,18.66215412402732,UberEats,Grab
8aff5bd8-6c8d-4a30-89bd-f73e7881c2bf,Walterhaven,Nauru,South America,5314546.0,Allowed,Low,7834,176624,34.759578544842725,6.521419345319181,UberX,Grab
fb8b0b57-44af-4128-ae05-2c32fdc19ec1,Calebberg,Mayotte,Asia,8891842.0,Banned,High,31759,125243,80.19246629057432,15.883365652391483,UberX,Lyft
e4dbd30a-4a93-4abd-a126-65004110b072,South Adam,Bulgaria,Africa,5991243.0,Restricted,Medium,14394,317082,497.5119822717874,13.80323913966614,UberX,Grab
7c54c791-d3cd-457c-b955-71f3139d3b9a,South Patrick,Qatar,North America,,Restricted,Low,47075,340082,83.09256390600596,5.891543488882238,UberX,Lyft
c8539005-6cfe-412e-acd1-9626345690f5,Arnoldstad,Holy See (Vatican City State),Africa,1186828.0,Allowed,Low,22611,106822,11.093517860811053,2.099018931087191,UberEats,Local Taxis
ca00c450-7211-4ed6-8683-d58d472a4b87,Youngport,Finland,Asia,1626866.0,Restricted,Low,48443,411043,82.63028690701181,12.725765782707597,UberEats,Ola
300b6c6e-c0ff-4bf5-b05a-03a4c45931d9,Lake Jessicaton,Greece,Asia,2834426.0,Banned,Low,18490,73971,297.90941984021504,2.898849208726177,UberPool,Local Taxis
2eba77ca-9fac-4f51-8123-9be26801aecf,East Brandonmouth,Guatemala,North America,8363096.0,Allowed,Low,689,247525,43.73252389129128,12.222683435030335,UberPool,Ola
0beea077-a42d-456d-bcd4-e740190490c9,New Jeff,Tonga,Africa,9036078.0,Banned,Medium,31951,332606,58.52914575502642,8.281662886372676,UberX,Grab
d1fe856b-748f-4b51-955a-d6791742fb7e,Mitchellborough,Heard Island and McDonald Islands,South America,6746285.0,Restricted,Low,29185,35574,93.86281313241514,2.824094620938717,UberEats,Local Taxis
8cf3bcc1-2041-4f8b-b01e-e32cdfe0da83,Port Kelly,Belgium,North America,3441845.0,Allowed,High,33751,397369,265.4289690218312,19.394744127233004,UberPool,Local Taxis
a0dc170a-09d8-41d9-aae0-a09c9e54b001,West Michaelside,Northern Mariana Islands,Asia,7958364.0,Allowed,Medium,30945,344619,45.46037103413482,12.17084674451715,UberX,Grab
5c746238-f5d9-4c75-bfb4-2a1a265297e8,Lake Keithburgh,Gambia,South America,,Allowed,High,958,311553,42.502705520536814,16.713799352383198,UberPool,Grab
f39887f2-021d-4b13-9865-005461d42eaa,Staceyberg,Mauritius,Asia,5558485.0,Banned,Low,44215,287177,70.72904380707811,16.0882123402846,UberPool,Grab
59759edd-709f-4558-b8ad-83cfc35b3c07,Petersonside,Turks and Caicos Islands,Australia,8835491.0,Allowed,High,30512,208677,86.1695750078476,14.807846824631518,UberEats,Lyft
5777c222-e095-4376-bb60-23a4c18148a8,Edwinfort,Guernsey,North America,693936.0,Allowed,High,47298,119075,27.822799502361637,5.703508275254116,UberX,Lyft
c16c4bba-e40e-413f-84c3-63b44b320720,Bellfurt,Saint Vincent and the Grenadines,Africa,5461349.0,Allowed,Low,22454,115505,47.174034812465614,18.33209490892098,UberX,Local Taxis
a71e12c9-aa73-459c-ac26-b950300f6956,Ashleybury,Gabon,South America,4931382.0,Restricted,Medium,37916,176415,440.60352434937937,18.185240477224287,UberEats,Ola
dbb1c5ae-9d97-43e9-95ec-145d56a681cb,New Edwardchester,Sierra Leone,South America,7256568.0,Banned,Medium,12161,442617,66.10543157948484,11.459897628688655,UberPool,Ola
16542bde-594a-4168-880c-e48593621d52,Lake Keithfurt,Wallis and Futuna,Asia,6738701.0,Banned,Low,46618,210085,91.92256361896155,10.62879138032944,UberX,Ola
14bc5635-ac1a-4d32-97bd-db1fd4f0b1b0,North Robertfort,Romania,Asia,4398817.0,Allowed,Medium,27282,153691,72.03075532887675,9.12029748264945,UberX,Local Taxis
2574b53b-7a78-4b33-9e0b-36bcbc4fdeb7,Peterside,United Kingdom,North America,4324927.0,Restricted,Medium,40955,95483,68.02087988799866,17.567595881406653,UberX,Lyft
e9a46586-747f-41fc-93b2-62f2f6460596,Davidland,Monaco,Africa,5695885.0,Allowed,Medium,22799,100728,12.727405419989017,16.52078518683429,UberX,Local Taxis
1a28a7bb-1a78-4852-9c82-85b90578c623,East Beth,Botswana,Europe,6680298.0,Allowed,Low,27912,304152,58.11807380897355,2.8509734087884206,UberEats,Lyft
d04da4ef-0af0-4652-a82d-b9b7366f88f7,Jenniferstad,Chad,Africa,9514328.0,Allowed,High,26659,245509,94.20449021997457,7.022405937530785,UberX,Ola
