ride_id,start_city,end_city,ride_date,start_time,end_time,distance_km,fare,dynamic_pricing,driver_id,passenger_id,rating,payment_method,ride_status
1a41c07c-4792-4489-9a23-25b62a16c116,Hunthaven,Maryborough,2024-02-28,08:06:38,12:51:34,34.05874326202483,58.79206315431503,Yes,23ca0bdc-4ac1-41d5-b463-414ac01f5471,a96c0d5c-4e31-4b78-a61f-fe1479ffcad2,4,PayPal,Completed
159b3ac3-0a28-4dcd-8a6a-e487c6c478b9,Derrickshire,South Jamie,2021-06-28,01:17:18,00:36:51,22.70838789882942,134.62946158509777,Yes,772e6fff-af8c-43c8-bea4-f31957017e38,198f976c-7496-4433-838a-02fabd3d6ea4,2,Cash,Completed
62bd3768-c734-4cbf-a106-9e2754ed2df4,Smithfort,Bondtown,2020-07-15,01:35:44,21:57:37,40.782086959005575,147.3629824877645,No,1d8af94e-f0ad-4ca1-bae7-c1911096f406,5658b6f8-7147-4c61-a310-aee81e8bea6e,1,PayPal,Canceled
6c62b5e1-7f5e-4b91-a3a7-255b0d934131,Singletontown,Hendersonmouth,2020-11-04,15:46:32,21:42:25,29.24976086915226,194.77777390595716,No,0afc2b31-7ee4-4299-9b6f-2a79aa49dae3,f0ddf3f1-6e12-403c-88c0-048100905bbf,4,Credit Card,Canceled
1939aecf-2d37-4634-bc7d-46093266d3f8,Mollyport,Lake Markborough,2020-04-29,11:11:48,08:55:30,16.52274411396917,,No,209ed25d-5e49-4c5b-9299-4f835f78e0c1,caf33690-08e3-40d4-bbf5-8264cc4c2999,4,Cash,Completed
bbb0cd9a-d942-4590-8c0f-ab8f3514b328,New Johnport,North Kimberly,2022-04-16,23:43:20,13:53:32,39.66219188666962,128.8010736806228,Yes,11e36df2-3166-4054-a385-1cdb4f4b5db8,a953432e-f32b-433f-b402-0546403b0222,3,Credit Card,Completed
4571a415-b289-4d08-8075-f10ec88fcd04,Timothyside,Elizabethhaven,2023-07-20,07:27:17,00:34:07,49.49963484862266,40.92281902444763,Yes,f135e169-8344-4819-bd60-054b2f3edec8,4b04d11d-e205-4f5a-8030-cefcceb60b63,5,PayPal,Canceled
fe7bacd4-ae2b-4667-8dea-cc7520b3c53a,Liside,Copelandview,2024-06-22,11:04:11,04:53:36,17.252779629022477,68.42319948025425,No,c65d4e57-c441-4b8e-8d14-cbcc07a97ddd,b1d2b82c-e147-4a1f-923b-56f5e36bfb53,4,PayPal,Completed
ac4d6f51-9a41-485b-b7ab-0ed7bf109a2f,Sandersbury,Youngmouth,2022-07-26,18:09:18,18:39:12,40.40910797111771,,No,a35cc581-f1f4-4748-afd6-ff59be83c340,ead1717b-8667-40c2-be12-d2a7e8b8f7e7,2,PayPal,Completed
117564f6-b6e5-4523-b9c4-c6beb3a716b8,New Ryanstad,South Justin,2022-11-01,13:47:23,14:17:25,25.306870921381652,31.043454460583842,No,ee0693dd-954b-43c8-889f-32c2ee65ffc5,e9d5f20f-32ca-48b6-9c79-3c593d3eab9d,3,Credit Card,Canceled
39956f02-6291-4bd9-a3a1-80915219aac3,East Francis,Kevinmouth,2021-07-01,10:48:26,07:15:07,20.23517874276692,94.42752112585202,No,bc777b72-c8d1-4950-8da4-291ba77f8e81,84265fdc-776d-4eb2-8530-d42e3809d5b1,2,Cash,Completed
139f4d06-92ef-44a5-b731-fb888a5252d9,North Johnberg,New Andrewburgh,2020-02-20,20:35:25,04:28:57,33.80871861318066,124.4213068289107,No,3fcbb8a2-bd33-4117-bd6c-b4a58e1b7eb4,ea5bbc5f-45c6-4e61-b5e5-278e64e44521,4,PayPal,Completed
,Harrisport,Johnfort,2020-07-30,00:09:55,14:28:19,3.2494005514783626,136.0284515119667,Yes,954ed0ae-9801-4a19-9a90-b36eb66e0cee,a517af14-0519-4912-aed9-5183ab95ad28,2,PayPal,Completed
35b3fcb0-347d-4ba8-babe-8bceac7c3f0c,Kyletown,Thomasshire,2021-05-24,22:59:30,10:19:09,30.63856877975946,50.18101267201622,No,f56fb336-72ce-42eb-a7ff-82b66a943afd,34d66c23-a9a2-4756-9f9e-5c2b3f42e555,4,Credit Card,Canceled
584ea708-4380-4bb6-bcea-e8f36f8ca219,Michelestad,Johnchester,2023-12-28,02:53:12,00:38:14,36.92403951420931,177.97677954777117,Yes,0a141c05-c092-4a90-b6dc-0c0c774602d5,bc54fd3a-7f37-42d0-92a5-b4576fc1ff07,1,Cash,Canceled
1239f850-a178-46ad-93f7-328c6fb7f18c,Rodgersmouth,Kellystad,2020-06-30,09:52:35,05:05:34,2.507787020841737,161.0725581685769,Yes,6a3d4ed3-80b1-4f9b-b509-db56896f0456,595dbd01-3ad8-4df0-82e1-1ec6d27b04dc,5,Credit Card,Canceled
130c14fc-8aaf-4a82-9ded-36aff80943e9,Daviston,Bryanthaven,2022-03-07,02:30:03,16:54:57,44.689998166874716,100.44986733224285,No,01e814bc-e0dd-43c7-a58a-1e43c6aaef9a,d8bc1196-aee6-4630-92a5-5df126357538,2,Credit Card,Completed
4a270126-9dc4-4f7c-a66d-2cf33b066ece,West Anthonyberg,Annhaven,2020-12-05,06:59:17,09:53:59,21.401711062636167,182.84573806566192,Yes,48483ace-02d4-4a88-b7c6-ff96ae7eaf62,382b790d-c434-48ed-94bd-e0048717c948,2,Cash,Completed
06786440-1e83-469c-83fa-fcf6e0178d9d,Port Jenniferville,Port Lisa,2021-10-26,03:26:06,04:07:20,48.63822511755997,20.056378226407592,Yes,e72688cb-1bde-4b70-9ba6-dbbcab3ddc74,537fb488-138c-414e-8589-6e0929b0200a,2,Cash,Completed
58a1ba73-b7fc-401f-a646-3a9d29cd1660,Port Paulmouth,Hilltown,2023-10-11,10:54:16,12:14:15,39.402939307511986,65.72294996616134,No,1212dcc8-f438-4035-aeba-1fe14c7b7f9f,c39af23d-0a8c-4048-b6ba-94f4063ef99e,3,Credit Card,Completed
183189bc-021b-4314-bf0a-532675f86dec,Evansfort,Rachelview,2021-09-22,17:12:41,16:37:45,18.139688255333517,41.89594520294643,Yes,eff19f7c-fd88-45b3-8055-968409d413a4,f56cff50-7389-49dd-a30c-26dc70ba913e,2,Cash,Completed
6d9594ed-00f6-421b-bdf5-bfee070d254a,Norrisville,Lake Ronald,2024-07-25,15:50:28,10:22:02,16.82381892942422,89.56660675783945,No,4841563a-9285-4eec-8335-ba24d723a806,0446829c-5222-40d1-9c94-7a876119bb4e,1,Cash,Completed
4c022c37-2326-490a-8827-ca96c17a80bf,North Jocelynstad,Port Heather,2021-01-18,03:07:36,09:11:46,44.42805713469406,73.26893924510772,No,00d0476e-c3b0-4af9-a0e8-172a83324b4a,ced974c1-391a-4f96-8766-8e8bc7e94234,3,Credit Card,Completed
24d8ff40-056e-4261-8053-d7f0da6ffd8c,South Barbara,Wadeburgh,2022-05-31,14:03:04,13:12:18,41.778723513767034,126.25421835843242,No,438a437d-cc03-4b98-a96c-6cab26317acb,ccb6642e-b5da-4307-bf78-ed4ebf6f57ce,5,PayPal,Canceled
c845d874-a1ec-49c0-b6bc-414a815811fc,New Zacharyberg,Wesleyport,2024-06-05,17:12:57,14:59:31,21.90055052758599,197.12300934967445,Yes,c4aa7b29-45fe-4b59-b044-617b083bc60d,c79d5913-df59-40a6-90f9-dde360c48963,1,Cash,Canceled
8368638b-c1c1-49a0-972c-7e000fe4fa30,Arthurland,Davisfurt,2021-05-22,17:35:55,19:20:37,30.6360311424074,119.46430742373286,No,c27301bb-9408-444d-92d0-fee07c1d7952,115f0203-788a-4259-afd9-6ef8dc3294d7,5,Cash,Canceled
dcdfb720-0b83-4065-8770-66af118882a8,Charlesberg,South Trevor,2020-04-04,17:58:16,06:09:16,38.16507644333858,73.53198032372714,Yes,6952a98b-fa89-4314-abe1-43c37c40528e,c15c4958-48ed-411b-991e-dae9ce4dbd7a,4,PayPal,Canceled
f0febf7c-de10-46ac-893d-c7c6735af89d,North Emilyview,Lake Roy,2023-10-12,02:12:57,12:34:21,14.718442881101476,57.98688184731837,Yes,1c854626-9f48-484b-87c7-5da8f8f38e03,fc8a16d2-7ff7-456f-bb6d-f2906b6f8a2d,3,Credit Card,Canceled
ccd657ff-f50a-4e08-92ae-10abe38d04ca,Tanyaview,Reyesborough,2022-03-03,22:39:23,12:18:42,23.851474119009307,69.22058839560674,No,f32f083c-9912-4f8f-bf5f-bd1b55d56a9d,a1b54021-5ee1-4840-9326-127b7a59d053,1,Credit Card,Completed
746866aa-62b8-4990-bb4f-564894842b58,South Williamstad,West Michellemouth,2024-03-21,18:10:10,06:21:36,34.702519996856296,135.4114470192773,Yes,8b0bbb35-6468-4158-9a95-f06514298890,14891ea0-3571-4caf-8b4d-ae189c2deb15,2,PayPal,Canceled
9c95f79b-3843-4ec8-8db1-eef9083e158d,Frankhaven,Hawkinsborough,2024-01-24,12:08:17,12:46:33,16.361491300846303,65.98729431438855,No,f5a1dba2-13bc-4a79-8abd-2c46ab47d0da,f77ca4da-6f42-4028-aa60-78d4fbc4b827,2,Cash,Canceled
1edb0ccf-126f-4dc2-87d2-82cd171c8d4f,Hartmanberg,Michaelmouth,2022-08-12,11:51:43,20:33:53,15.156503056498133,30.364227677450284,Yes,0bae533c-aeac-459b-9d8d-f22d4abd3943,bb7d2ad0-ac7d-4397-881c-8fd540c1b087,4,PayPal,Completed
268fecce-e857-4ed7-9d75-cba84983f13d,North Justin,North Carolside,2024-02-17,18:54:55,02:25:14,36.94305549565329,,No,341631c0-e451-45d1-be23-2e9795e4026e,43efc9e4-37c2-433d-a7ee-57d577c8eedd,4,PayPal,Completed
1770ccb3-801d-4181-9753-9a3369be3832,Lake Ryanfort,East Elizabeth,2020-12-01,11:29:14,12:26:49,9.912394958413032,145.93883432255276,Yes,2ce5ba85-b29b-431f-8738-eb1207d3b396,42e0a570-b7fc-4ad5-82ef-54f0daafe947,5,PayPal,Canceled
13befa14-1fe9-42b8-9106-35748a82e0b8,North Chris,Port David,2020-01-03,06:27:33,13:30:02,23.16322650883676,183.29255625372056,No,6968dc33-e988-434f-acbe-9820a2fb69f0,fff0217b-f57e-437a-bf09-7606015bfec1,1,Credit Card,Completed
cb5111c2-a3cb-4f67-bf6f-1d8b6fefa21c,Brittanyland,West Taylor,2021-03-23,20:37:06,21:09:35,49.43031556796945,192.5145214540598,Yes,243bece2-8533-4c62-bdff-3b9bba639d7b,69567937-1c6a-41fa-b1fe-e8105c5ece6d,1,Cash,Completed
ba6f9aa1-35ef-44d5-a2e3-a98a02e4db21,Lake Joshuafurt,Lake Susan,2021-12-27,14:24:38,05:14:58,12.538568996153122,,No,523791d7-2cbe-4740-bd98-9a7ea8893abe,26534557-548d-4782-8639-41cee36b144a,5,Credit Card,Canceled
fe4e9e6d-3cdd-40c8-8c76-b4b9212af11f,North Alanview,Clarkberg,2023-05-20,13:05:20,02:11:50,48.27579506394812,142.36584736858902,No,6fc74e37-e6c7-4644-9a19-ba4da5b09516,05be1526-b300-4482-b4a2-6b120e5a0749,2,Cash,Canceled
96dd543a-80c5-4b78-9353-9742a5b037f5,South Peter,New Roberttown,2023-09-19,18:39:44,01:48:18,31.232253389181636,47.25797544305446,Yes,1b67be04-082f-4e69-8d5c-fdfce22f2c55,cebf7b75-239e-4eef-a438-34f517606e35,5,PayPal,Canceled
d3572424-91db-4eae-a26c-4af57e168367,Port Suzanneland,South Kaitlyn,2021-03-15,20:47:18,02:09:08,27.182208832941395,46.440074466616764,Yes,9c0ec444-19bf-4ece-9d92-9baffa76c9de,d1af18a2-404f-46dc-83ca-19dabcf7f931,1,PayPal,Completed
8489fbaa-79d3-40ab-84b5-03f4b0f7994b,South Katherinebury,South Rachel,2020-10-12,08:13:25,00:16:50,20.785846863801414,166.0899280899376,Yes,ef45f9f1-2b36-4820-91bc-a1e7769084ad,5a94ffcc-ba7d-4dac-8903-9e7f43ff4248,4,Credit Card,Canceled
26ff9101-5152-4d4a-9ef6-0008d380b66c,Jerryborough,Duncanborough,2021-12-14,17:53:31,08:35:06,45.51025795986986,29.351813679005524,No,e0f06163-527a-48e9-9b71-eeb4537dc89a,aaae7868-bc40-4d0a-91f2-815e26caea96,1,Credit Card,Canceled
b8a8f178-4a92-433a-a34a-bd43f4bfdefd,Reedchester,Coreytown,2020-10-14,23:31:19,09:20:14,19.58861686599989,188.94605263168225,Yes,f4440c9c-92ac-4ba0-8174-ad29652c1021,4b31af2b-8793-4e65-a05b-2f98e44efd7f,5,PayPal,Canceled
7cbb95ad-8d35-41c8-85d1-5a2360bd77cf,Murphyburgh,Martinview,2023-10-18,23:17:55,04:17:27,40.3879444283392,91.07876581878782,Yes,dd9a53dc-77e1-45cc-9b40-f448e2ecd59f,3980e72e-09b9-403a-99cf-5739bc52e5a9,1,PayPal,Canceled
c61a861e-7126-415c-9e92-3ac4ddc96440,Brianberg,New Mary,2023-09-23,18:44:10,14:31:35,47.389700834630936,96.91414319981676,No,f900b836-37ee-40fe-b404-212b2bd52162,8dd75d49-975c-41da-a7af-a411e53f264e,2,Cash,Canceled
44f6f93f-3ed5-4f82-a0df-cfc3bd0022ac,East Andrew,Rileyburgh,2021-01-28,14:22:39,12:27:17,35.43065377248715,16.718204225651995,Yes,0ee61de5-34f3-4cc7-bdfb-098c40a99124,59d34ea0-3948-4299-ba6d-decfbbff3371,4,Cash,Completed
1afaa959-1293-4f08-92f1-d06f7e78e226,North Jonathanton,North Sharonfurt,2022-10-24,23:56:00,06:44:03,4.787913946587935,74.70809597671732,No,554b794c-c27d-4391-b0f8-3720cc17dd46,9aa739a2-92a7-41e3-a044-1fc495a6c217,4,Cash,Completed
56961330-36ed-4392-984b-f9f56be691b9,Jenniferchester,Gibbsburgh,2022-06-11,01:31:50,17:52:14,4.280055805674019,,No,9366190e-2d2c-43e0-8e44-96c21748fc03,e376a7ee-4d76-4381-9def-970c1cf7437e,5,Cash,Completed
0f49d379-1308-4064-aaab-84963c714453,Jennifermouth,Port Aaron,2024-03-08,17:57:15,07:09:57,31.795706867238145,159.62166715841394,No,28586d6c-5b6e-4f52-9fe0-d273aeab28a3,565f5159-a090-4f80-aee7-d90188a8639b,5,Credit Card,Canceled
10131fa1-d44f-428a-a94d-a3bb36995542,Garciaside,East Kendra,2021-09-20,10:25:18,01:02:11,24.96047391941389,130.70164991750926,Yes,1429b585-c6f2-4807-9f85-287ffcb4d334,7e62aa40-6a64-4e23-a87a-96fd5664e1e8,3,Cash,Canceled
b9a3e8c9-e0b5-4605-8c60-da44160f17d7,North Jacob,Port Shawnashire,2023-07-01,02:38:11,00:29:14,30.898548858996946,101.43376429806061,Yes,a901c6cd-fa28-4cb9-a859-384e06c85be5,b87907ba-48bb-4f2a-b269-0a40b4eeffec,5,Cash,Canceled
9a1cbdd7-24d4-4094-a041-8aec997e5aa6,Scottchester,Anthonyville,2021-06-12,01:15:43,00:29:04,13.074462665133773,,No,977bf493-a461-4342-82d0-9378464e32a5,52b7142c-fa89-4054-8a88-a868f562d061,4,PayPal,Canceled
9e9832b8-fa62-481e-bced-77989b3bc83a,West Jason,West Stacey,2023-06-10,11:16:31,22:55:38,3.8100824027210844,93.8566215244958,Yes,d822c01c-1108-42e5-a609-f1fe441e6803,2c723314-fc02-4f2f-9699-84089c863232,4,PayPal,Completed
1df48372-6ac9-41ae-aa3b-87ac0afb1a48,North Paulhaven,Lake Amanda,2024-06-29,11:50:38,07:33:00,42.03871253890435,183.46856273903578,No,e45b380e-ecc5-4d0a-ae70-f68480121c37,f756ff06-1cca-411b-b759-cf85f1d75051,2,PayPal,Completed
6b2b956d-2e27-445b-b905-d47ee917390f,Lewisville,Amandaville,2024-06-01,19:13:30,19:20:46,45.799701005973205,180.40012268296596,No,57ce5fcf-47b1-498f-a174-f550b2606563,eb587165-5b6e-4577-b9bb-265821ab5e81,4,Credit Card,Completed
,West Christopher,North Toddton,2022-03-19,11:15:06,17:15:08,47.612711211667566,153.08405742988407,No,091b76f9-f359-416c-acdd-dc2bf08a6eab,6b40b5bc-a6c3-4e44-a332-414767ead5f1,5,Credit Card,Completed
bbb32398-eca9-45b9-841f-7665a302e005,Johnsonview,Stanleyland,2020-05-22,22:09:19,05:23:17,7.812271795847241,103.43764598942992,Yes,419f1935-0fb0-4c2d-8a15-c22341420132,91154808-6ddc-4233-a7bf-9968aa3d91aa,2,Credit Card,Canceled
1a37cdc3-5f3a-4de5-9b0d-7896ceb640c0,Amyfort,West Joshuaton,2022-03-30,18:15:38,20:31:15,30.99397119540684,182.97049188413555,No,18a4fe8c-90ed-4404-b99a-74f02fd4983c,e90ec9dd-a655-4b76-bbbf-cb49c2ade469,3,PayPal,Canceled
9320052b-0170-4275-9ab1-e547d2ba8431,Stephensonfurt,Holmesshire,2020-04-27,13:06:04,21:59:30,7.278840638710594,,Yes,e0f4b871-bbc0-48bf-8347-e779df7cf52e,5c1c6739-3b7e-4865-9b49-58adf14ec9d9,4,Credit Card,Canceled
ea372564-fc4d-416a-af20-626d9a239a98,Hannahside,South Amberport,2022-09-08,11:30:20,03:08:05,13.5277074701456,,Yes,e72d2fb9-a9be-41ac-9e21-ba7ebf4c3d73,fb3736b0-9778-421d-b5f4-01f85b5f6d41,3,Credit Card,Completed
e3eaf1d0-5052-4c6a-aa58-56f7c244ed55,Katherinechester,West Peter,2023-06-06,06:31:10,11:04:39,3.626933342841512,134.38878215206887,No,dd4c28d9-f2d1-4e95-a12c-f0e8adaecb4b,0f66cdbf-f46f-4a09-843e-6dea0e59a13b,5,Cash,Canceled
49d99f7f-d0a2-4ee3-bc28-c3d8152d0e70,Port Katherinehaven,Kristaview,2022-11-05,10:14:47,20:27:06,43.30105233035602,27.538564821497026,No,831a1b6a-49ac-4e83-9bab-edb6d98513a1,06954841-8d8c-4935-8987-c53418f2dd43,1,Credit Card,Canceled
83bf3fc8-08c8-4577-9aa2-317302c40ada,West Joshua,East Lisa,2022-04-06,20:35:10,22:55:55,29.054387626359325,145.50001875872016,No,ad869c8b-6a72-4556-8c40-6193a5f75ece,3902af82-27a3-4ef6-a299-2043a8c403a3,5,PayPal,Canceled
39e7ffd7-b7c2-4f6f-b4b7-3f4a7fa282fc,Phelpsbury,South Nathanton,2020-06-17,13:38:18,13:55:10,17.379279493512804,81.25021224658242,No,d6ddf0bc-8085-43b9-80c5-068fdaf0f301,11a29b7f-a1b1-4f9c-a4d6-5859533abb98,3,Cash,Canceled
9cb63a4c-0fa8-4fa0-b7de-fb5dba97d7ac,Lake Randyland,North Derekborough,2021-10-14,21:33:56,01:43:58,21.9734470423772,132.71788666109882,No,7242ed00-8354-4a3c-b6e4-34715796f535,5d54a62f-e88a-442d-bc5d-fefe24a624fc,4,PayPal,Completed
056b8ea5-ff20-46c0-8feb-04fd84970bea,Stephanietown,New April,2021-04-22,00:56:05,19:48:52,31.431630347181823,,No,f6348946-9917-4aa3-9e14-9ab4bbe40c1b,3644dd60-45c4-4d78-8c09-1c4efe825f9e,3,Credit Card,Completed
92aca28a-ac85-4f6d-86e0-f913366ea51c,Jackhaven,New Jamesmouth,2023-10-21,13:00:58,11:49:38,14.64334579707403,158.8447898388086,No,bc827808-96e1-4a5f-8067-55fc06e76d33,002516b6-1faa-4127-940a-e945c0689cb9,2,Cash,Completed
a2ba44b6-d5b7-4a4c-b6ec-cfa371961c38,Lake Angelachester,Perezstad,2022-12-01,13:55:34,16:45:40,17.646793944972455,46.00526251474277,Yes,7f5d15f6-7989-4225-aa0f-a5908fe7044d,4cf64ed1-9b94-4f33-8ea6-20dd25bc2210,4,Credit Card,Completed
35953713-6949-4606-ad1e-ba26f24b365c,New Luisberg,Matthewtown,2024-07-31,21:52:28,08:10:39,35.671062153248606,110.09681969331578,Yes,288dc969-f9ca-49f6-bba1-5d2535b5db0f,22772bb1-1711-4989-a1a1-087e7de64a2c,4,Cash,Canceled
3a0004d9-e38a-4380-a179-d4a6f58b776f,Kennethport,East Timothy,2023-09-24,12:47:47,02:37:56,32.44998781669627,,Yes,75896bb4-8861-4a33-a385-9a947aa7b3cf,8af3ae51-45ec-4a69-99b4-e039060403cf,1,Credit Card,Completed
db82f839-5c0e-41a3-91b2-65d41b183b76,Emilyland,North Allisonshire,2023-11-11,10:57:57,15:32:25,42.48183172134376,58.08683937964726,No,9ed4d9d8-6012-4e58-bc7f-eaabde872b33,430dc8bf-ccaa-4b57-8ade-e7bc0f0f7ef0,4,Credit Card,Completed
79bd5f64-c121-4dd1-8f6b-966f788110fb,South Marcus,Alexanderville,2021-09-22,06:47:50,11:32:37,6.859632830630108,171.98353142268877,Yes,d222eb50-8d48-4d13-be30-1728b01946e9,002be509-2e23-414c-bd59-c29af6e8ff9e,5,Cash,Completed
,Troyland,North Stephenhaven,2022-12-04,19:13:54,05:14:15,17.745493057839187,185.46017688750024,Yes,b2166bfa-8dfc-4f7a-a0d4-854fb77a64e1,7f2098dd-f35c-4191-8675-d776bddb1035,5,Cash,Completed
,Brandontown,Port Brandon,2021-11-05,19:38:31,20:51:45,6.947254315283172,135.69261405563918,No,ad36592d-795c-4618-8613-23c62f7b5cd5,0651d6a3-7d77-4c91-bb22-10276a003b6e,4,Cash,Canceled
a2ed2866-c248-4b18-95af-893990693db8,New Anthony,New Tiffany,2022-05-29,00:23:26,12:50:26,10.764954213568442,147.37054228219182,Yes,e00d23d7-a98b-4bb9-ab21-074d1be00ccc,eb014be4-3d51-40f2-a295-d29c6a44e692,2,Cash,Completed
91c3816d-6b29-461c-a6d0-52650346dc41,South Thomas,East Timothy,2021-12-17,23:11:25,13:47:05,31.719711189814454,146.4939771487138,Yes,f34160c4-fc0f-4aa2-aaec-0154227b8499,7ac7ef19-09df-4926-87da-d49fd2cd8830,3,PayPal,Completed
d0ef610c-5cf2-4a28-a31a-283731fa8890,South Rebecca,West Donnachester,2021-09-09,10:38:33,12:52:27,3.5994566763839293,120.82855117783596,Yes,83352aeb-12cf-4ad2-8eba-f6331a410ee7,671585e4-0643-4347-bcdb-767fffd95cc0,4,Credit Card,Completed
c9cef222-7bc6-454d-89b8-29dd014fd11e,East Russell,North Ellenview,2020-12-05,13:51:29,13:53:11,48.96933239771317,172.1495040629941,Yes,1acf8822-41ea-4fe7-98cf-a80897348a15,9c4d668d-83d6-486f-bf89-e6906a665d38,2,Credit Card,Canceled
84b4b76c-6a22-433d-a8a1-0dcd0118a426,East Sarah,Amberfurt,2021-02-23,07:14:19,05:02:10,8.019040650936702,,No,8fcb4c19-0cb4-471b-a091-537e641873ec,76e74c74-48b4-4955-b52e-e8e6a6991c34,3,PayPal,Completed
0f908721-23da-4ef6-a2ab-beaebec663cd,West Jeffrey,Rodgersport,2020-05-14,20:48:35,08:38:26,21.745537739102712,79.55176747861157,Yes,a6555cdd-9207-412d-890d-592f24507360,6e3e5be3-f9b1-4830-99b5-b7159a2a5bfa,3,PayPal,Canceled
8ffd8c67-e859-4341-b623-5ba3d62a3730,Mcculloughview,Jeromefort,2020-01-17,17:11:08,19:16:04,33.25623031308445,82.07669432264866,Yes,28f6fb95-68ae-482a-92f6-9b81c96de290,14a6184a-3ee8-4cc2-bbd1-c43bba0c93ae,3,Credit Card,Completed
f2ed3b84-7cb0-4ea1-b46b-4d71572c8e38,Port Keithstad,Jasonbury,2023-12-21,10:39:53,21:30:14,87.1807622554875,144.55838100326955,No,16029db3-0306-4889-9568-134b92cf6b15,7874701e-6dbd-4323-9ee8-2d8d003576a8,3,Credit Card,Completed
76e86f2a-6c26-44c0-ba1d-57d6c346bda0,East Sherry,South Maryton,2021-06-18,15:12:08,18:32:20,1.8992235061280507,85.61726181191383,Yes,2583e522-84c8-4bc4-9382-e81149603d99,c82e6e01-42c9-45d2-bb74-d81ec1409858,1,PayPal,Completed
36d7ab26-9fc2-40f5-92bd-8b70df866f42,North Brittneyside,East Amanda,2020-10-26,19:01:56,23:46:59,47.607123270753455,56.155589748670074,Yes,e3ffc9a7-b2d0-4e32-9ea4-6139846c6a20,e9c40d25-1e38-4bdf-9465-9f653465a46f,1,PayPal,Completed
8f4477be-e094-4c82-9309-5096f1e2f99a,Mariashire,New James,2020-07-30,16:59:55,04:21:16,7.477681966929798,30.5637500625069,Yes,070ce3c7-0b81-49d0-a6c0-673835ee4b37,1219ac37-1b4c-4966-a8cf-e8a793e92704,1,Cash,Completed
bcb3557a-c4dd-4331-b037-06bd40dfa84e,West Michaelport,Port Shawn,2020-04-30,12:07:06,16:55:25,36.247637523127246,170.23889443862882,No,8c994965-1fe6-4994-b510-f098c8cb4ee8,e9210016-8173-4a19-b748-3f8a82c9853e,3,Credit Card,Canceled
790417ed-4e60-4b6b-a9ba-8beca10cdb3a,East Chelseastad,Carlosmouth,2023-01-18,05:37:42,08:01:14,8.902375843895442,62.159816137980535,No,54799698-148a-47ee-a92e-c64000b0866e,24460e30-c03d-47cd-b392-c25a73d616b1,3,Cash,Canceled
044e5a61-90b9-41ed-b6ee-11e9b8fae4af,Stevenberg,Brownton,2021-08-17,07:33:17,14:05:41,42.716718637004966,21.17783571967824,No,74c7e27b-d7d7-4780-8d4b-4c6f833ff05f,c40ea9e6-2d76-49cd-9bf0-bd9e25964427,3,Credit Card,Canceled
1a9eba9e-a42c-4b8b-8cb8-03fcc794c7c0,East Misty,Lake Calebmouth,2024-05-03,11:38:05,00:23:29,35.98773852475188,43.92455660187437,No,36f6fe26-64ba-4d43-9cd9-9d24c9ee68fb,f77a6e21-3217-4d63-845c-a099646d959e,1,Credit Card,Canceled
447f2b7e-80ce-4416-8431-b07b3444f363,South Nicole,Port Calvin,2023-06-16,21:48:46,15:33:00,47.23582766743598,192.91118642805415,No,d8fd1800-394b-4242-a392-d46a8f064875,59e15426-e852-44e7-baa6-7f977b312f51,2,Cash,Canceled
165d83d0-b751-41d9-b801-0b691c55de71,Raychester,South Michael,2020-05-27,20:36:22,21:35:55,44.811900427226554,154.95216004352773,Yes,a12997db-e921-4499-87da-ec2df23d441f,65330f94-2d64-4184-8edc-8321ae89c042,3,Cash,Completed
1f2caafc-b11a-45d5-80bc-bd3bca29c4ee,Port Jeffreyberg,Kaylaside,2024-06-01,11:57:02,13:43:05,43.28212073577789,193.29811104925702,No,4307a611-79ae-4f47-b191-3879bb609c28,109a9b20-6318-474e-a603-492683488ad2,5,PayPal,Completed
3ef53ca2-ece0-4d7e-b7c0-b93f6799d1b9,New Benjaminhaven,Nguyenstad,2024-08-27,15:50:02,18:22:42,30.4758977227728,104.77512957335546,Yes,2017d6c8-4f9b-4976-ace4-e1484eae514e,49ed67df-caa8-49df-8c6e-3360172acb5c,4,PayPal,Canceled
40b97ce0-ed2a-4ef3-ab6d-728a4058d2ee,Popestad,Nelsonmouth,2024-03-26,08:46:18,15:58:06,24.456743370235667,19.560252169211807,Yes,843112f6-e33a-41ed-b47d-573a323deb5e,06d9ae13-a83b-49b7-b0d7-80801e7a33bf,3,Cash,Canceled
c6843a84-9311-42d2-a14e-23db19b5f1de,Danielborough,Lake Alexandraport,2024-06-13,02:59:09,16:02:30,35.34708628558194,150.62747377649333,No,1fa07c91-16e1-4fff-917c-75bcaab2297c,3f0531f3-6533-49a9-ae21-c39376f0f126,2,PayPal,Canceled
2d558afc-c7c2-49a5-9737-4436ff62f67c,South Frankside,Port Ashlee,2023-01-02,14:00:26,18:11:46,4.7040893609408165,71.3579734641618,No,a874ba9d-608a-4c3a-a463-98d90f9beb0c,0869a035-6ee9-4051-9609-3d35d7746ec9,4,Cash,Canceled
da4afbd1-e25b-4d5f-bb44-b46a2a39f4c8,North Jeanetteland,Reevesstad,2023-06-30,04:48:35,07:10:19,10.222767571561997,53.61863726709616,No,f6546720-e7ae-46a5-8b92-46dcbe7e11e6,4b6a561c-7e6d-464e-a668-a48199c8805a,4,Credit Card,Canceled
